Text,Product_Name,Price_Name,Promotion_Type,Marketplace_Name
"apakah lipstick seharga rp150,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko carefour?",lipstick,"rp150,000",15%,carefour
"apakah parfum seharga rp500,000 sebaiknya saya beli karena sedang ada diskon 30% dari toko shopee?",parfum,"rp500,000",30%,shopee
"apakah baju seharga rp300,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko tokopedia?",baju,"rp300,000",20%,tokopedia
"apakah celana seharga rp400,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko shopee?",celana,"rp400,000",25%,shopee
"apakah buku seharga rp200,000 sebaiknya saya beli karena sedang ada diskon 10% dari toko metro?",buku,"rp200,000",10%,metro
"apakah handphone seharga rp600,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko tokopedia?",handphone,"rp600,000",20%,tokopedia
"apakah hp seharga rp1,000,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko shopee?",hp,"rp1,000,000",15%,shopee
"apakah gpu seharga rp3,000,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko metro?",gpu,"rp3,000,000",25%,metro
"apakah laptop seharga rp8,000,000 sebaiknya saya beli karena sedang ada diskon 10% dari toko carefour?",laptop,"rp8,000,000",10%,carefour
"apakah komputer seharga rp12,000,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko tokopedia?",komputer,"rp12,000,000",20%,tokopedia
"apakah lipstick seharga rp100,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko metro?",lipstick,"rp100,000",15%,metro
"apakah parfum seharga rp600,000 sebaiknya saya beli karena sedang ada diskon 30% dari toko shopee?",parfum,"rp600,000",30%,shopee
"apakah baju seharga rp250,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko tokopedia?",baju,"rp250,000",20%,tokopedia
"apakah celana seharga rp350,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko shopee?",celana,"rp350,000",25%,shopee
"apakah buku seharga rp150,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko carefour?",buku,"rp150,000",20%,carefour
"apakah handphone seharga rp800,000 sebaiknya saya beli karena sedang ada diskon 30% dari toko tokopedia?",handphone,"rp800,000",30%,tokopedia
"apakah hp seharga rp10,000,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko metro?",hp,"rp10,000,000",15%,metro
"apakah gpu seharga rp4,500,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko carefour?",gpu,"rp4,500,000",25%,carefour
"apakah laptop seharga rp9,000,000 sebaiknya saya beli karena sedang ada diskon 10% dari toko tokopedia?",laptop,"rp9,000,000",10%,tokopedia
"apakah komputer seharga rp11,000,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko metro?",komputer,"rp11,000,000",20%,metro
"apakah lipstick seharga rp200,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko carefour?",lipstick,"rp200,000",15%,carefour
"apakah parfum seharga rp450,000 sebaiknya saya beli karena sedang ada diskon 30% dari toko shopee?",parfum,"rp450,000",30%,shopee
"apakah baju seharga rp380,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko tokopedia?",baju,"rp380,000",25%,tokopedia
"apakah celana seharga rp150,000 sebaiknya saya beli karena sedang ada diskon 10% dari toko metro?",celana,"rp150,000",10%,metro
"apakah buku seharga rp580,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko tokopedia?",buku,"rp580,000",20%,tokopedia
"apakah handphone seharga rp680,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko shopee?",handphone,"rp680,000",15%,shopee
"apakah hp seharga rp320,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko metro?",hp,"rp320,000",25%,metro
"apakah gpu seharga rp180,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko carefour?",gpu,"rp180,000",20%,carefour
"apakah laptop seharga rp8,000,000 sebaiknya saya beli karena sedang ada diskon 30% dari toko tokopedia?",laptop,"rp8,000,000",30%,tokopedia
"apakah komputer seharga rp9,500,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko metro?",komputer,"rp9,500,000",20%,metro
"apakah lipstick seharga rp90,000 sebaiknya saya beli karena sedang ada diskon 15% dari toko carefour?",lipstick,"rp90,000",15%,carefour
"apakah parfum seharga rp420,000 sebaiknya saya beli karena sedang ada diskon 30% dari toko shopee?",parfum,"rp420,000",30%,shopee
"apakah baju seharga rp150,000 sebaiknya saya beli karena sedang ada diskon 20% dari toko tokopedia?",baju,"rp150,000",20%,tokopedia
"apakah celana seharga rp220,000 sebaiknya saya beli karena sedang ada diskon 25% dari toko shopee?",celana,"rp220,000",25%,shopee
"apakah sebaiknya membeli buku dengan harga rp50,000 dan mendapatkan diskon sebesar 10% di tokopedia?",buku,"rp50,000",10%,tokopedia
"apakah handphone dengan harga rp5,000,000 sebaiknya dibeli dengan diskon 15% di shopee?",handphone,"rp5,000,000",15%,shopee
"apakah gpu dijual dengan harga rp8,000,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp8,000,000",20%,metro
"apakah laptop dengan harga rp10,000,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp10,000,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp12,000,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp12,000,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp100,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp100,000",5%,shopee
"apakah parfum dengan harga rp500,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp500,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp200,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp200,000",15%,carefour
"apakah celana dijual dengan harga rp150,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp150,000",10%,tokopedia
"apakah printer dengan harga rp2,000,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp2,000,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp6,000,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp6,000,000",10%,metro
"apakah monitor dijual dengan harga rp3,500,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp3,500,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp45,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp45,000",10%,shopee
"apakah handphone dengan harga rp4,500,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp4,500,000",15%,tokopedia
"apakah gpu dijual dengan harga rp7,500,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp7,500,000",20%,metro
"apakah laptop dengan harga rp9,500,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp9,500,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp11,500,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp11,500,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp90,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp90,000",5%,shopee
"apakah parfum dengan harga rp450,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp450,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp180,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp180,000",15%,carefour
"apakah celana dijual dengan harga rp135,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp135,000",10%,tokopedia
"apakah printer dengan harga rp1,800,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,800,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp5,400,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp5,400,000",10%,metro
"apakah monitor dijual dengan harga rp3,150,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp3,150,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp55,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp55,000",10%,shopee
"apakah handphone dengan harga rp5,500,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp5,500,000",15%,tokopedia
"apakah gpu dijual dengan harga rp9,000,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp9,000,000",20%,metro
"apakah laptop dengan harga rp11,000,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp11,000,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp13,000,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp13,000,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp95,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp95,000",5%,shopee
"apakah parfum dengan harga rp475,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp475,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp190,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp190,000",15%,carefour
"apakah celana dijual dengan harga rp140,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp140,000",10%,tokopedia
"apakah printer dengan harga rp1,900,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,900,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp5,700,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp5,700,000",10%,metro
"apakah monitor dijual dengan harga rp3,300,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp3,300,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp60,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp60,000",10%,shopee
"apakah handphone dengan harga rp6,000,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp6,000,000",15%,tokopedia
"apakah gpu dijual dengan harga rp9,500,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp9,500,000",20%,metro
"apakah laptop dengan harga rp12,500,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp12,500,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp14,500,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp14,500,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp80,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp80,000",5%,shopee
"apakah parfum dengan harga rp400,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp400,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp160,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp160,000",15%,carefour
"apakah celana dijual dengan harga rp120,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp120,000",10%,tokopedia
"apakah printer dengan harga rp1,600,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,600,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp4,800,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp4,800,000",10%,metro
"apakah monitor dijual dengan harga rp2,800,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp2,800,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp65,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp65,000",10%,shopee
"apakah handphone dengan harga rp6,500,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp6,500,000",15%,tokopedia
"apakah gpu dijual dengan harga rp10,000,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp10,000,000",20%,metro
"apakah laptop dengan harga rp12,000,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp12,000,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp14,000,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp14,000,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp75,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp75,000",5%,shopee
"apakah parfum dengan harga rp375,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp375,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp150,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp150,000",15%,carefour
"apakah celana dijual dengan harga rp115,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp115,000",10%,tokopedia
"apakah printer dengan harga rp1,500,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,500,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp4,500,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp4,500,000",10%,metro
"apakah monitor dijual dengan harga rp2,600,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp2,600,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp70,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp70,000",10%,shopee
"apakah handphone dengan harga rp7,000,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp7,000,000",15%,tokopedia
"apakah gpu dijual dengan harga rp10,500,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp10,500,000",20%,metro
"apakah laptop dengan harga rp13,500,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp13,500,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp15,500,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp15,500,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp85,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp85,000",5%,shopee
"apakah parfum dengan harga rp425,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp425,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp170,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp170,000",15%,carefour
"apakah celana dijual dengan harga rp130,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp130,000",10%,tokopedia
"apakah printer dengan harga rp1,300,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,300,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp3,900,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp3,900,000",10%,metro
"apakah monitor dijual dengan harga rp2,200,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp2,200,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp75,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp75,000",10%,shopee
"apakah handphone dengan harga rp7,500,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp7,500,000",15%,tokopedia
"apakah gpu dijual dengan harga rp11,000,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp11,000,000",20%,metro
"apakah laptop dengan harga rp14,000,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp14,000,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp16,000,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp16,000,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp90,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp90,000",5%,shopee
"apakah parfum dengan harga rp450,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp450,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp180,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp180,000",15%,carefour
"apakah celana dijual dengan harga rp135,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp135,000",10%,tokopedia
"apakah printer dengan harga rp1,800,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,800,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp5,400,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp5,400,000",10%,metro
"apakah monitor dijual dengan harga rp3,150,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp3,150,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp55,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp55,000",10%,shopee
"apakah handphone dengan harga rp5,500,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp5,500,000",15%,tokopedia
"apakah gpu dijual dengan harga rp9,000,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp9,000,000",20%,metro
"apakah laptop dengan harga rp11,000,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp11,000,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp13,000,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp13,000,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp90,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp90,000",5%,shopee
"apakah parfum dengan harga rp450,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp450,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp180,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp180,000",15%,carefour
"apakah celana dijual dengan harga rp135,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp135,000",10%,tokopedia
"apakah printer dengan harga rp1,800,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,800,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp5,400,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp5,400,000",10%,metro
"apakah monitor dijual dengan harga rp3,150,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp3,150,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp55,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp55,000",10%,shopee
"apakah handphone dengan harga rp5,500,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp5,500,000",15%,tokopedia
"apakah gpu dijual dengan harga rp9,000,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp9,000,000",20%,metro
"apakah laptop dengan harga rp11,000,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp11,000,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp13,000,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp13,000,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp90,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp90,000",5%,shopee
"apakah parfum dengan harga rp450,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp450,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp180,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp180,000",15%,carefour
"apakah celana dijual dengan harga rp135,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp135,000",10%,tokopedia
"apakah printer dengan harga rp1,800,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,800,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp5,400,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp5,400,000",10%,metro
"apakah monitor dijual dengan harga rp3,150,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp3,150,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp55,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp55,000",10%,shopee
"apakah handphone dengan harga rp5,500,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp5,500,000",15%,tokopedia
"apakah gpu dijual dengan harga rp9,000,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp9,000,000",20%,metro
"apakah laptop dengan harga rp11,000,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp11,000,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp13,000,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp13,000,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp90,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp90,000",5%,shopee
"apakah parfum dengan harga rp450,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp450,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp180,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp180,000",15%,carefour
"apakah celana dijual dengan harga rp135,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp135,000",10%,tokopedia
"apakah printer dengan harga rp1,800,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,800,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp5,400,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp5,400,000",10%,metro
"apakah monitor dijual dengan harga rp3,150,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp3,150,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp55,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp55,000",10%,shopee
"apakah handphone dengan harga rp5,500,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp5,500,000",15%,tokopedia
"apakah gpu dijual dengan harga rp9,000,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp9,000,000",20%,metro
"apakah laptop dengan harga rp11,000,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp11,000,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp13,000,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp13,000,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp90,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp90,000",5%,shopee
"apakah parfum dengan harga rp450,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp450,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp180,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp180,000",15%,carefour
"apakah celana dijual dengan harga rp135,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp135,000",10%,tokopedia
"apakah printer dengan harga rp1,800,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,800,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp5,400,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp5,400,000",10%,metro
"apakah monitor dijual dengan harga rp3,150,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp3,150,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp55,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp55,000",10%,shopee
"apakah handphone dengan harga rp5,500,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp5,500,000",15%,tokopedia
"apakah gpu dijual dengan harga rp9,000,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp9,000,000",20%,metro
"apakah laptop dengan harga rp11,000,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp11,000,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp13,000,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp13,000,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp90,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp90,000",5%,shopee
"apakah parfum dengan harga rp450,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp450,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp180,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp180,000",15%,carefour
"apakah celana dijual dengan harga rp135,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp135,000",10%,tokopedia
"apakah printer dengan harga rp1,800,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,800,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp5,400,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp5,400,000",10%,metro
"apakah monitor dijual dengan harga rp3,150,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp3,150,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp55,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp55,000",10%,shopee
"apakah handphone dengan harga rp5,500,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp5,500,000",15%,tokopedia
"apakah gpu dijual dengan harga rp9,000,000 dan mendapatkan diskon sebesar 20% di metro?",gpu,"rp9,000,000",20%,metro
"apakah laptop dengan harga rp11,000,000 sebaiknya dibeli dengan diskon 10% di carefour?",laptop,"rp11,000,000",10%,carefour
"apakah komputer sebaiknya dibeli dengan harga rp13,000,000 dan mendapatkan diskon sebesar 10% di tokopedia?",komputer,"rp13,000,000",10%,tokopedia
"apakah lipstick dijual dengan harga rp90,000 dan mendapatkan diskon sebesar 5% di shopee?",lipstick,"rp90,000",5%,shopee
"apakah parfum dengan harga rp450,000 sebaiknya dibeli dengan diskon 10% di metro?",parfum,"rp450,000",10%,metro
"apakah baju sebaiknya dibeli dengan harga rp180,000 dan mendapatkan diskon sebesar 15% di carefour?",baju,"rp180,000",15%,carefour
"apakah celana dijual dengan harga rp135,000 dan mendapatkan diskon sebesar 10% di tokopedia?",celana,"rp135,000",10%,tokopedia
"apakah printer dengan harga rp1,800,000 sebaiknya dibeli dengan diskon 20% di shopee?",printer,"rp1,800,000",20%,shopee
"apakah cpu sebaiknya dibeli dengan harga rp5,400,000 dan mendapatkan diskon sebesar 10% di metro?",cpu,"rp5,400,000",10%,metro
"apakah monitor dijual dengan harga rp3,150,000 dan mendapatkan diskon sebesar 15% di carefour?",monitor,"rp3,150,000",15%,carefour
"apakah sebaiknya membeli buku dengan harga rp55,000 dan mendapatkan diskon sebesar 10% di shopee?",buku,"rp55,000",10%,shopee
"apakah handphone dengan harga rp5,500,000 sebaiknya dibeli dengan diskon 15% di tokopedia?",handphone,"rp5,500,000",15%,tokopedia
"pengen beli sabun mandi nasi dengan harga 90,000 di shopee",sabun,"90,000",,shopee
"pengen beli celana chino dengan harga 150,000 di shopee",celana,"150,000",,shopee
"pengen beli monitor gaming g24f dengan harga 2,550,000 yang diskon 6% di shopee",monitor,"2,550,000",6%,shopee
"pengen beli ssd nvme midasforce 1tb dengan harga 700,000 di shopee",ssd nvme,"700,000",,shopee
"pengen beli ringlight dengan harga 80,000 di shopee untuk livestream",ringlight,"80,000",,shopee
"pengen beli dumbell dengan harga 410,000 di shopee untuk kesehatan",dumbell,"410,000",,shopee
"pengen beli kaos polo dengan harga 140,000 di shopee",kaos,"140,000",,shopee
"pengen beli earphone bluetooth dengan harga 170,000 di shopee",earphone,"170,000",,shopee
"pengen beli body scrub dengan harga 61,000 di shopee",body scrub,"61,000",,shopee
"pengen beli celana kulot dengan harga 110,000 di shopee",celana kulot,"110,000",,shopee
"pengen beli knalpot dengan harga 1,000,000 di tokopedia",knalpot,"1,000,000",,tokopedia
"pengen beli fairing dengan harga 500,000 di tokopedia",fairing,"500,000",,tokopedia
"pengen beli helm dengan harga 900,000 di tokopedia",helm,"900,000",,tokopedia
"pengen beli shockbreaker dengan harga 500,000 di tokopedia",shockbreaker,"500,000",,tokopedia
"pengen beli gorden dengan harga 4,000,000 di tokopedia",gorden,"4,000,000",,tokopedia
"pengen beli windshield dengan harga 500,000 di tokopedia",windshield,"500,000",,tokopedia
"pengen beli handycam dengan harga 3,000,000 di tokopedia",handycam,"3,000,000",,tokopedia
"pengen beli springbed dengan harga 2,095,000 di tokopedia",springbed,"2,095,000",,tokopedia
"pengen beli strap jam tangan dengan harga 1,000,000 di tokopedia",strap jam tangan,"1,000,000",,tokopedia
"pengen beli pen tablet dengan harga 1,000,000 di tokopedia",pen tablet,"1,000,000",,tokopedia
"pengen beli underpad dengan harga 30,000 di tokopedia",underpad,"30,000",,tokopedia
"pengen beli ikan mujair dengan harga 50,000 di tokopedia",ikan,"50,000",,tokopedia
"pengen beli dipan dengan harga 5,000,000 di tokopedia",dipan,"5,000,000",,tokopedia
"pengen beli rice cooker dengan harga 180,000 di tokopedia",rice cooker,"180,000",,tokopedia
